Posttraumatic stress disorder,dsocial science,5
Posttraumatic stress disorder,dengineering,4
Posttraumatic stress disorder,d-lifescience,1
Object style,dmedicine,1
Schizophrenia and psychosis,dmedicine,2
Medaka,d-lifescience,1
Presurgical mapping,dsocial science,1
Interruption,dengineering,1
Interruption,d-lifescience,1
Implicit and explicit processing,dmedicine,1
Video lottery,dmedicine,1
Tool use pantomimes,dmedicine,1
Axes,dmedicine,1
Scatter-hoarding,dengineering,1
Geometric computing,dengineering,1
Disconfirmatory evidence integration,dengineering,1
Subcortical disease,dsocial science,1
Probability-classification analysis,d-lifescience,1
Cerebral laterality,dmedicine,1
replication study,dsocial science,1
Complex disabilities,dengineering,1
Land use planning,dengineering,1
semantic decision,dmedicine,1
Visuospatial span,dmedicine,1
The right temporoparietal junction,dengineering,1
BrainMap,dsocial science,1
BrainMap,d-lifescience,1
serotonin,dsocial science,2
serotonin,dengineering,3
serotonin,d-lifescience,1
Valence,dsocial science,3
Valence,dengineering,8
Valence,dmedicine,5
Valence,d-lifescience,3
Oral radiology,dmedicine,2
Visual rhetoric,dmedicine,1
Written AoA,dengineering,1
Spatial attention Individuation,dsocial science,1
Neuro-aesthetic,dengineering,1
motivation,dsocial science,1
motivation,dengineering,1
motivation,dmedicine,2
postoperative complications,dengineering,1
Group cognition,dengineering,1
Creativity,dsocial science,4
Creativity,dengineering,5
Creativity,d-lifescience,1
Creativity,,3
Creativity,dmedicine,3
Physician treatment preferences,dmedicine,1
Retrospective memory,dmedicine,1
EEG components,dengineering,1
Focus gaze,dengineering,1
Cognition disorders,dsocial science,5
Cognition disorders,dengineering,5
Cognition disorders,dmedicine,19
Cognition disorders,d-lifescience,2
Cut-off score,dmedicine,1
International adoption,dsocial science,1
International adoption,dengineering,1
Cortical synchrony,dmedicine,1
Frequency at maximum power,dmedicine,1
TEAM,dmedicine,1
Unimanual and bimanual pointing,d-lifescience,1
Temporal rate change,dmedicine,1
Closed-head injury,dengineering,1
Closed-head injury,dmedicine,2
informational constraint,dengineering,1
Retrosplenial,dsocial science,1
Source modeling,dsocial science,1
Source modeling,dmedicine,1
Microglia,dsocial science,1
Microglia,dmedicine,1
Attention focusing,dengineering,1
lateral connectivity,dengineering,1
Capuchin monkeys,dengineering,3
Capuchin monkeys,dmedicine,1
Perceptual inference,d-lifescience,1
Fracture,dmedicine,1
Fracture,d-lifescience,2
High-energy dense,dsocial science,1
Outcome assessment,dmedicine,1
Outcome assessment,d-lifescience,1
longitudinal change,dmedicine,1
Graph cut optimization,dmedicine,1
Epsilon,dsocial science,1
Interaction analysis,dengineering,1
Interaction analysis,dmedicine,1
Risk awareness,dmedicine,1
Biosocial interaction,dmedicine,1
Learning letters,dengineering,1
OFA,dsocial science,2
OFA,dengineering,1
autobiographical memory,dengineering,1
Mental retardation,dsocial science,2
Mental retardation,dengineering,1
Mental retardation,dmedicine,2
Mental retardation,d-lifescience,2
better decisions,dmedicine,1
Collections,dmedicine,1
Renewal effects,dsocial science,1
Web-based neuropsychological assessment,dsocial science,1
chacma baboons,dmedicine,1
Progressive non-fluent aphasia,dengineering,1
Pupillary responses,dengineering,1
Pupillary responses,dmedicine,1
Pupillary responses,d-lifescience,1
Portal vein thrombosis,dsocial science,1
Clinical trial,dsocial science,2
Clinical trial,dengineering,1
Clinical trial,dmedicine,3
Sense of body,dengineering,2
Sense of body,dmedicine,1
Sense of body,d-lifescience,2
Reaching-grasping kinematics,dsocial science,1
Hannover principles,dmedicine,1
Angles,dengineering,1
Infection and Critical Care",,1
Tone memory,dengineering,1
Limited resources,dengineering,1
Environmental setting,dsocial science,1
Cambridge Gambling Task,dsocial science,1
Transactions of the ASME",,3
Office ergonomics training,dmedicine,1
Cingulate,dsocial science,2
Cingulate,dengineering,1
Cingulate,dmedicine,1
Hippocampal metabolites,dsocial science,1
Paralysis,dmedicine,1
Mirror neuron system,dsocial science,3
Mirror neuron system,dengineering,3
Mirror neuron system,dmedicine,10
Mirror neuron system,d-lifescience,1
concussion testing,dmedicine,1
Fear of falling,dsocial science,1
Fear of falling,dengineering,1
Visual perspective-taking,dsocial science,2
Self-organizing map,d-lifescience,1
High-functioning Pervasive Developmental Disorders,dmedicine,1
Phenomenological overflow,dmedicine,1
SF-36,dengineering,1
SF-36,dmedicine,2
3D advertising,dmedicine,1
Discriminative stimuli,dsocial science,1
Event-related potentials (ERP),dsocial science,1
Event-related potentials (ERP),dengineering,2
Event-related potentials (ERP),dmedicine,1
Event-related potentials (ERP),d-lifescience,1
Resource capture,dengineering,1
residual effect,dsocial science,1
Response-related potentials (RRP),dsocial science,1
Estimated glomerular filtration rate,dsocial science,1
Estimated glomerular filtration rate,dmedicine,1
Déjà vu,dmedicine,1
Neuropsychological impairments,dsocial science,1
Apples Test,d-lifescience,1
Pseudoneglect,dsocial science,3
Pseudoneglect,dengineering,5
Pseudoneglect,dmedicine,5
Computational modeling,dsocial science,1
Computational modeling,dengineering,5
Computational modeling,dmedicine,7
Computational modeling,d-lifescience,2
Reminiscence therapy,dsocial science,1
Jasad bhasma,dengineering,1
Properties,dmedicine,1
Spatial suppression,dmedicine,1
Statistical parametric map,dmedicine,1
precision,dmedicine,1
Longitudinal study,dsocial science,9
Longitudinal study,dengineering,5
Longitudinal study,dmedicine,5
Longitudinal study,d-lifescience,1
Wolves,dsocial science,1
Infant and face recognition,dengineering,1
Visual cognitive functions,dmedicine,1
Human immunodeficiency virus,dmedicine,2
Tower of London,dsocial science,1
Tower of London,dmedicine,1
Manipulation,dsocial science,1
Manipulation,dmedicine,1
Manipulation,d-lifescience,1
Perspective drawing,dsocial science,1
Bells test,dmedicine,1
Joint space,dmedicine,1
Minimality,dsocial science,1
Geoinformation,dsocial science,1
motor evoked potentials,dengineering,1
Behavioral domains analyses,dmedicine,1
covert orienting,dengineering,1
Inappropriate shocks,dmedicine,1
Sum of maximal deviation time,d-lifescience,1
Mirror focus,dmedicine,1
Dorsal and ventral cortical pathways and prefrontal cortex,dsocial science,1
Visual/kinesthetic effect,dmedicine,1
perspective-taking,dengineering,2
perspective-taking,d-lifescience,1
Behavioral control,dmedicine,2
Spatiotemporal dynamics,dmedicine,1
Subitization,d-lifescience,1
Wholeness,dengineering,1
Aesthetic computing,dengineering,1
Cortical midline structures,dmedicine,1
Visual sociology,d-lifescience,1
Exposure study,dmedicine,1
Representation translation,d-lifescience,1
Verbal ability,dsocial science,2
Memory for sequences of events,dsocial science,1
Slow-cortical potentials (SCP),dmedicine,1
Platelet monoamine oxidase,dsocial science,1
High-technology product,d-lifescience,1
Rational analysis,dsocial science,1
Rational analysis,dengineering,1
need for cognition,dengineering,1
Vestibular lesions,dengineering,1
Tuberculum sellae,dengineering,1
Performance level,dengineering,1
Alzheimer's disease (AD),dsocial science,1
Alzheimer's disease (AD),dengineering,2
Alzheimer's disease (AD),dmedicine,2
naïve physics,dsocial science,1
Early Alzheimer's disease,dmedicine,1
Transference,dengineering,2
Transference,dmedicine,1
Visual half field,dengineering,1
Visual half field,dmedicine,1
Discourse processing,dsocial science,1
Discourse processing,dengineering,1
"Anxiety,,1
Optotype,dmedicine,1
Immediate postconcussion assessment and cognitive testing,dmedicine,1
Hebbian plasticity,d-lifescience,1
Cancer treatment,dmedicine,1
Natural menopause,d-lifescience,1
T2 estimates,dmedicine,1
Fitness relevance,dmedicine,1
Cortical oscillations,dsocial science,1
Acuity test,dmedicine,1
Inference by exclusion,dengineering,1
Inference by exclusion,dmedicine,1
Performances,dmedicine,1
Duration estimation,dsocial science,1
Duration estimation,dengineering,1
Side effects,dsocial science,1
Side effects,dengineering,2
Side effects,dmedicine,2
Side effects,d-lifescience,1
Landmark,dmedicine,5
MicroCog,dengineering,1
X-linked genetic disease,dsocial science,1
Spatiotemporal,dengineering,1
Active inference,dengineering,2
Language/Speech,dengineering,1
anti-endothelial cell antibodies,dsocial science,1
Attention deficit,dmedicine,1
Heaviness perception,d-lifescience,1
NAcc,d-lifescience,1
cerebellar stroke,dengineering,1
Pseudo-solution trap,dengineering,1
Aging-men,dmedicine,1
Common cause hypothesis,dmedicine,2
FMR1 gene,dmedicine,1
Task battery,dengineering,1
Recoding,dmedicine,1
Micronutrients,dmedicine,2
Crashes,dengineering,1
Bardet-Biedl syndrome,dengineering,1
Bardet-Biedl syndrome,dmedicine,1
prurigo nodularis,dsocial science,1
Acquired dyslexia,dsocial science,1
Molecular imaging,dengineering,1
Object and substance,dengineering,1
Nectar,dengineering,1
Obsessive-compulsive disorder (OCD),dengineering,1
Obsessive-compulsive disorder (OCD),dmedicine,1
Basal forebrain,dsocial science,1
Basal forebrain,dmedicine,1
Prejudice,dmedicine,1
?-Synuclein,dsocial science,1
?-Synuclein,dengineering,1
?-Synuclein,dmedicine,1
Cerebral asymmetry,d-lifescience,1
Emotional conflict,dsocial science,1
Spinal fusion,dmedicine,1
Cognitive resources,dsocial science,1
Cognitive resources,dmedicine,1
A? Imaging,dmedicine,1
Emotional processing,dsocial science,2
Emotional processing,dengineering,4
Emotional processing,dmedicine,8
Emotional processing,d-lifescience,3
Sensation/Perception,dsocial science,1
Visual oddball task,dsocial science,1
Visual oddball task,dmedicine,3
Posterior STG,dmedicine,1
Uncertain cues,d-lifescience,1
Decentrism,dsocial science,1
Implicit priming,dengineering,1
Implicit priming,d-lifescience,1
Microcog,dmedicine,1
Other-race effect,dsocial science,2
Other-race effect,dmedicine,1
cognition disorders,dsocial science,1
cognition disorders,dengineering,2
cognition disorders,dmedicine,1
Motion Planning,dsocial science,1
Attention deficit/hyperactivity disorder (ADHD),dmedicine,1
Mastication,dengineering,1
Conscious awareness,dsocial science,1
Conscious awareness,dengineering,1
Delta waves,dmedicine,1
?-opioid receptors,dmedicine,1
Performance status,dsocial science,1
Monetary punishment,dengineering,1
Visual word perception,dsocial science,1
gesture imitation,dmedicine,1
Philosophy of modeling,dmedicine,1
Autonomic dysfunction,dsocial science,2
Autonomic dysfunction,dmedicine,2
Spatio-temporal processing,dengineering,1
Prenatal alcohol exposure,dengineering,1
Prenatal alcohol exposure,dmedicine,1
lexical decision,dsocial science,1
Alcohol abuse,dsocial science,1
Alcohol abuse,dengineering,2
Alcohol abuse,dmedicine,3
Error trials,dmedicine,2
Picture-word interference,dengineering,1
Picture-word interference,dmedicine,2
Face discrimination,dsocial science,1
Auditory sensory memory,dengineering,1
Anosognosia for hemiplegia,d-lifescience,1
Object-recognition memory,dsocial science,1
bonding,dengineering,1
Single domain amnesic mild cognitive impairment,dmedicine,1
amphetamine,dmedicine,1
Hypertonic saline,dmedicine,1
human vision,dmedicine,1
Extrasensory perception,dsocial science,1
Extrasensory perception,dengineering,1
Premorbid functioning,dsocial science,1
Early negativity,dmedicine,1
spatial reference memory,dmedicine,1
View-based homing,dmedicine,1
Wii Balance Board,dengineering,1
Random-effects models,dmedicine,1
Competitive learning,dengineering,1
health status,d-lifescience,1
Facial EMG,dengineering,1
Person-specific semantic knowledge,dengineering,1
Electro-encephalogram,dmedicine,1
Rapid automatised naming,dengineering,1
Spatial ability/cognition,dsocial science,1
Upright position,dmedicine,1
Clinical neuroimaging,dmedicine,1
Group fMRI study,dsocial science,1
Progression,dmedicine,2
telephone testing,dmedicine,1
Anterior Cingulate Cortex,dmedicine,1
Selective mutism,dsocial science,1
Selective mutism,dengineering,1
THOUGHTS,d-lifescience,1
Action naming,dengineering,1
Action naming,d-lifescience,1
Deductive reasoning,dmedicine,2
Melodic contour,dmedicine,1
Mirror neuron system (MNS),dmedicine,2
High-jump photographs,dengineering,1
Facial expression processing,dsocial science,1
Facial expression processing,dengineering,1
Composer,dmedicine,1
Postural Deficiency Syndrome,d-lifescience,1
Shift-workers,d-lifescience,1
Female mice,dsocial science,1
Attentional blink,dsocial science,7
Attentional blink,dengineering,3
Attentional blink,dmedicine,9
Attentional blink,d-lifescience,1
Relational integration,dmedicine,1
Functional magnetic resonance imaging-adaptation,dmedicine,1
Cognitive interview,dsocial science,1
Cognitive interview,dmedicine,1
VlPFC,dengineering,1
Touch screen response,dengineering,1
Reflective/analytical thinking,dmedicine,1
Reinforcement paradigm,dengineering,1
System WHERE,dmedicine,1
Instrumental conditioning,dengineering,1
Sketch-mapping technique,dsocial science,1
Fluid intelligence,dsocial science,1
Fluid intelligence,dengineering,4
Fluid intelligence,dmedicine,1
Gaze processing,dsocial science,1
Gaze processing,dmedicine,1
Level of processing,dengineering,1
Selection,dsocial science,1
Selection,dengineering,1
Selection,d-lifescience,1
Static posturography,dmedicine,1
Ventral attention network,dmedicine,1
Insight,dsocial science,1
Insight,dengineering,8
Insight,dmedicine,9
Insight,d-lifescience,1
Global precedence,dengineering,1
Global precedence,dmedicine,1
Neurobehavioral outcomes,dsocial science,1
Neurobehavioral outcomes,dengineering,1
Facial features,dmedicine,2
Concurrent think aloud,dmedicine,1
Health services,dengineering,1
Vascular risk factors,dsocial science,2
Vascular risk factors,dengineering,1
Vascular risk factors,dmedicine,2
Vascular risk factors,d-lifescience,1
nursing,dengineering,1
Perceptual bias,dsocial science,1
Perceptual bias,dengineering,3
Intention understanding,dmedicine,2
Multimodal neuroimaging,d-lifescience,1
Conditioning,dsocial science,3
Conditioning,dengineering,1
Conditioning,dmedicine,1
Inversion,dsocial science,2
Inversion,dmedicine,4
Inversion,d-lifescience,1
opiates,dsocial science,1
naming test,dengineering,1
Dizziness,dsocial science,1
Mix,dmedicine,1
information processing,dmedicine,1
Visual co-orientation,dmedicine,1
PSP,dmedicine,1
20 Hz rhythm,dengineering,1
Schema,dsocial science,1
Visual reaction time,dengineering,1
2340,dmedicine,1
Oxytocin and the neural mechanisms regulating social cognition and affiliative behavior (2009) Front. Neuroendocrinol.,dmedicine,1
neuroprotection,dsocial science,1
neuroprotection,dmedicine,2
Generality constraint,dmedicine,1
Japanese cedar pollinosis,dsocial science,1
Somatosensory cortex,dengineering,1
Somatosensory cortex,dmedicine,3
Lid removal,dmedicine,1
Diffusion tensor,dsocial science,1
Diffusion tensor,d-lifescience,1
attentional networks,dmedicine,1
3D human factors,dmedicine,1
Affective psychoses,dmedicine,1
Sysneuro,dengineering,1
Image-guided surgery,dengineering,1
Complex scene encoding,dengineering,1
Antipsychotic treatment,dmedicine,1
Selective inhibition,dengineering,1
age stereotype,dengineering,1
cognition enhancement,dengineering,1
Interference,dsocial science,4
Interference,dengineering,4
Interference,dmedicine,15
Interference,d-lifescience,3
Metonymy,dengineering,1
Direct electrical stimulation,dsocial science,1
Reliability and validity,dengineering,1
Reliability and validity,d-lifescience,1
vitamin D,dengineering,1
Brain electrophysiology,dmedicine,1
Proportional analogy,dmedicine,1
Kainic acid,d-lifescience,1
Sound lateralization test,dsocial science,1
Clan corpus,dmedicine,1
Contrast effect,dmedicine,1
Dystonia,dsocial science,1
Vienna Test System,dmedicine,1
Extrastriate body area,dmedicine,1
Extrastriate body area,d-lifescience,1
metacognition,dsocial science,4
metacognition,dmedicine,4
metacognition,d-lifescience,1
Slowing,dsocial science,1
Slowing,dengineering,1
Slowing,dmedicine,1
Neuropsychological test,,1
Neuropsychological test,dengineering,7
Neuropsychological test,dsocial science,1
Neuropsychological test,dmedicine,9
Neuropsychological test,d-lifescience,2
Dental education,dengineering,1
Dental education,dmedicine,2
Antidepressant medications,dengineering,1
Preferences,dmedicine,2
Preferences,d-lifescience,1
Cognitive resource allocation,dmedicine,1
Perceived affective qualities,dmedicine,1
Neurocognitive Tasks,dmedicine,1
Quality of care,dmedicine,1
SNAP-25,dsocial science,1
SNAP-25,dmedicine,1
Mirror box,dengineering,1
Virtual Reality,d-lifescience,1
Memory aids,dengineering,1
Response mechanism,dmedicine,1
Numerical distance effect,dsocial science,1
Numerical distance effect,dmedicine,1
Numerical distance effect,d-lifescience,1
Cellular prion protein (PrPC),dmedicine,1
Cartoon,dmedicine,1
simulation of public speaking test,dsocial science,1
Threat detection,dmedicine,1
Tricyclic antidepressants,dmedicine,1
Attention-deficit/ hyperactivity disorder,dmedicine,1
Standard Error of Measurement,dmedicine,1
Partial least square,dengineering,1
Statistical cognition,dengineering,1
Photorefraction,dmedicine,1
Haptic,dengineering,4
Haptic,dmedicine,3
Diving,dmedicine,1
Nutrition assessment,dengineering,1
Opthalmoplegia,dmedicine,1
Nociception,dengineering,1
embryonic cognition,dmedicine,1
Spatiotemporal response,dmedicine,1
Spatiotemporal response,d-lifescience,1
Stimulus-Response Compatability,d-lifescience,1
Attitude measures,dengineering,1
Autobiographical memory,dsocial science,1
Autobiographical memory,dengineering,3
Autobiographical memory,dmedicine,9
Autobiographical memory,d-lifescience,2
Indexicality,dengineering,1
Connectivity,dsocial science,8
Connectivity,dengineering,5
Connectivity,dmedicine,5
Connectivity,d-lifescience,5
Connectivity,,1
Vicarious trial,dsocial science,1
Multivariate twin and family data analysis,dmedicine,1
neuroplasticity,dengineering,1
neuroplasticity,d-lifescience,1
embodied transformation,dmedicine,1
Database,dengineering,1
Capgras,dmedicine,1
Capgras,d-lifescience,1
experimental analogues of psychotic symptoms,dmedicine,1
Iconicity,dsocial science,1
Iconicity,dmedicine,2
Neurotherapy,dengineering,2
anosognosia,dengineering,1
Disengagement,dengineering,1
Childhood brain tumors,dengineering,1
Postoperative outcomes,dengineering,1
Visual similarity,dsocial science,1
Visual similarity,d-lifescience,1
R.F.,dengineering,1
Pedaling,dmedicine,1
Brain tumours,dengineering,1
Coordination disorder,dengineering,1
Spatial coding,dsocial science,1
Spatial coding,dengineering,1
Nonpharmacological intervention,dsocial science,1
Cooperative behavior tasks,dengineering,1
Prescription stimulant,dsocial science,1
Hyperimmunoglobulin E Syndrome,dengineering,1
Diffusion kurtosis imaging,dsocial science,1
Cognitive dysfunctions,dmedicine,1
Rise-to-threshold model,d-lifescience,1
Hunter-gatherer,dmedicine,1
Cross-cultural differences,dmedicine,1
Dyke-Davidoff-Masson syndrome,dsocial science,1
Plethodon shermani,dengineering,1
EEG-TMS combination,dmedicine,1
Event file,dsocial science,1
Placebo effects,dmedicine,1
physical activity,dengineering,1
physical activity,dmedicine,1
physical activity,d-lifescience,1
Associative strength,dengineering,1
Actions,dengineering,2
Short term memory,dsocial science,1
Short term memory,dengineering,2
Oxycodone,dengineering,2
Oxycodone,dmedicine,1
Information-seeking,dsocial science,1
Information-seeking,dmedicine,2
Immersive environment,dsocial science,1
Image size,dengineering,1
TOMM40,dmedicine,1
longevity,dengineering,1
fear,dmedicine,1
Dieters,dengineering,1
Arm pointing,d-lifescience,1
Letter_encoding,d-lifescience,1
sensory-motor model of semantic representations,dmedicine,1
Parietal-frontal network,dmedicine,1
Neurocomputational models,dengineering,1
Magnitude system,dengineering,1
ZENK,dengineering,1
peripheral and parafoveal vision,dengineering,1
Perception system,dmedicine,1
delayed-recall task,dengineering,1
Rasch model,dsocial science,2
Body dissatisfaction,dmedicine,1
Dementia caregiver,dmedicine,1
Augmented cognition,dmedicine,1
Augmented cognition,d-lifescience,1
binocular disparity,dmedicine,1
GPS,dmedicine,1
Human memory,dsocial science,1
Human memory,dmedicine,1
Lifestyle intervention,dmedicine,1
HAART,dmedicine,2
Sleep apnoea,dengineering,1
Frontal executive function,dmedicine,1
Hematocrit,dsocial science,1
Hematocrit,dmedicine,1
Presbyphasia,dengineering,1
ERN/Ne,dmedicine,1
Visual detection task,dengineering,1
Spatial recall,dsocial science,1
Computer vision,dsocial science,1
Computer vision,dengineering,1
Computer vision,dmedicine,2
Autonomic nervous system,dsocial science,3
Autonomic nervous system,dmedicine,4
Autonomic nervous system,d-lifescience,1
substance use disorders,dengineering,1
Delayed-match-to-sample task,d-lifescience,1
instructional-design,dmedicine,1
identification,dsocial science,2
MTHFR polymorphism,dmedicine,1
Affect,dsocial science,7
Affect,dengineering,8
Affect,dmedicine,19
Eccentric fixation,d-lifescience,1
thalamus,dengineering,3
Memory-guided pointing,dmedicine,1
Non-human primate,dengineering,4
Non-human primate,dmedicine,2
Non-human primate,d-lifescience,1
isual cortex,dsocial science,1
Mid-cingulate cortex,dmedicine,1
body mass index.,d-lifescience,1
Follow-up study,dengineering,1
Follow-up study,dmedicine,1
Vector,dmedicine,1
Inferior medial prefrontal cortex,dmedicine,1
Holocaust survivors,d-lifescience,1
Meta,dsocial science,1
LCC,dengineering,1
"Aging,,1
